number,name,type1,type2,total,hp,attack,defense,sp_atk,sp_def,speed,generation,is_legendary,stat_tier,type1_encoded,has_second_type,hp_scaled,attack_scaled,defense_scaled,sp_atk_scaled,sp_def_scaled,speed_scaled,total_scaled
594,Alomomola,Water,None,470,165,75,80,40,45,65,5,0,Average,17,0,0.6456692913385826,0.3783783783783784,0.30612244897959184,0.16304347826086957,0.10869565217391305,0.30769230769230765,0.31052631578947365
595,Joltik,Bug,Electric,319,50,47,50,57,50,65,5,0,Weak,0,1,0.19291338582677164,0.22702702702702704,0.1836734693877551,0.2554347826086956,0.13043478260869565,0.30769230769230765,0.15157894736842106
596,Galvantula,Bug,Electric,472,70,77,60,97,60,108,5,0,Average,0,1,0.27165354330708663,0.3891891891891892,0.22448979591836737,0.47282608695652173,0.17391304347826086,0.5282051282051282,0.31263157894736837
597,Ferroseed,Grass,Steel,305,44,50,91,24,86,10,5,0,Weak,9,1,0.16929133858267717,0.24324324324324326,0.3510204081632653,0.07608695652173914,0.28695652173913044,0.02564102564102564,0.1368421052631579
598,Ferrothorn,Grass,Steel,489,74,94,131,54,116,20,5,0,Average,9,1,0.2874015748031496,0.4810810810810811,0.5142857142857143,0.23913043478260868,0.41739130434782606,0.07692307692307693,0.33052631578947367
599,Klink,Steel,None,300,40,55,70,45,60,30,5,0,Weak,16,0,0.15354330708661418,0.2702702702702703,0.2653061224489796,0.19021739130434784,0.17391304347826086,0.12820512820512822,0.13157894736842105
600,Klang,Steel,None,440,60,80,95,70,85,50,5,0,Average,16,0,0.23228346456692914,0.40540540540540543,0.3673469387755102,0.3260869565217391,0.28260869565217395,0.23076923076923075,0.2789473684210526
601,Klinklang,Steel,None,520,60,100,115,70,85,90,5,0,Strong,16,0,0.23228346456692914,0.5135135135135136,0.4489795918367347,0.3260869565217391,0.28260869565217395,0.4358974358974359,0.3631578947368421
602,Tynamo,Electric,None,275,35,55,40,45,40,60,5,0,Very Weak,3,0,0.13385826771653545,0.2702702702702703,0.14285714285714288,0.19021739130434784,0.08695652173913043,0.28205128205128205,0.10526315789473686
603,Eelektrik,Electric,None,405,65,85,70,75,70,40,5,0,Average,3,0,0.25196850393700787,0.43243243243243246,0.2653061224489796,0.35326086956521735,0.2173913043478261,0.1794871794871795,0.24210526315789474
604,Eelektross,Electric,None,515,85,115,80,105,80,50,5,0,Strong,3,0,0.33070866141732286,0.5945945945945947,0.30612244897959184,0.5163043478260869,0.2608695652173913,0.23076923076923075,0.35789473684210527
605,Elgyem,Psychic,None,335,55,55,55,85,55,30,5,0,Weak,14,0,0.2125984251968504,0.2702702702702703,0.20408163265306126,0.4076086956521739,0.15217391304347827,0.12820512820512822,0.16842105263157894
606,Beheeyem,Psychic,None,485,75,75,75,125,95,40,5,0,Average,14,0,0.29133858267716534,0.3783783783783784,0.2857142857142857,0.625,0.32608695652173914,0.1794871794871795,0.3263157894736842
607,Litwick,Ghost,Fire,275,50,30,55,65,55,20,5,0,Very Weak,8,1,0.19291338582677164,0.13513513513513514,0.20408163265306126,0.29891304347826086,0.15217391304347827,0.07692307692307693,0.10526315789473686
608,Lampent,Ghost,Fire,370,60,40,60,95,60,55,5,0,Weak,8,1,0.23228346456692914,0.1891891891891892,0.22448979591836737,0.4619565217391304,0.17391304347826086,0.2564102564102564,0.20526315789473684
609,Chandelure,Ghost,Fire,520,60,55,90,145,90,80,5,0,Strong,8,1,0.23228346456692914,0.2702702702702703,0.3469387755102041,0.733695652173913,0.30434782608695654,0.3846153846153846,0.3631578947368421
610,Axew,Dragon,None,320,46,87,60,30,40,57,5,0,Weak,2,0,0.17716535433070868,0.44324324324324327,0.22448979591836737,0.10869565217391305,0.08695652173913043,0.26666666666666666,0.15263157894736842
611,Fraxure,Dragon,None,410,66,117,70,40,50,67,5,0,Average,2,0,0.2559055118110236,0.6054054054054054,0.2653061224489796,0.16304347826086957,0.13043478260869565,0.31794871794871793,0.2473684210526316
612,Haxorus,Dragon,None,540,76,147,90,60,70,97,5,0,Strong,2,0,0.29527559055118113,0.7675675675675677,0.3469387755102041,0.2717391304347826,0.2173913043478261,0.4717948717948718,0.38421052631578945
613,Cubchoo,Ice,None,305,55,70,40,60,40,40,5,0,Weak,11,0,0.2125984251968504,0.35135135135135137,0.14285714285714288,0.2717391304347826,0.08695652173913043,0.1794871794871795,0.1368421052631579
614,Beartic,Ice,None,505,95,130,80,70,80,50,5,0,Strong,11,0,0.3700787401574803,0.6756756756756757,0.30612244897959184,0.3260869565217391,0.2608695652173913,0.23076923076923075,0.34736842105263155
615,Cryogonal,Ice,None,515,80,50,50,95,135,105,5,0,Strong,11,0,0.3110236220472441,0.24324324324324326,0.1836734693877551,0.4619565217391304,0.5,0.5128205128205128,0.35789473684210527
616,Shelmet,Bug,None,305,50,40,85,40,65,25,5,0,Weak,0,0,0.19291338582677164,0.1891891891891892,0.326530612244898,0.16304347826086957,0.19565217391304346,0.10256410256410256,0.1368421052631579
617,Accelgor,Bug,None,495,80,70,40,100,60,145,5,0,Average,0,0,0.3110236220472441,0.35135135135135137,0.14285714285714288,0.48913043478260865,0.17391304347826086,0.717948717948718,0.33684210526315783
618,Stunfisk,Ground,Electric,471,109,66,84,81,99,32,5,0,Average,10,1,0.4251968503937008,0.32972972972972975,0.3224489795918367,0.3858695652173913,0.34347826086956523,0.13846153846153847,0.31157894736842107
618,Stunfisk,Ground,Steel,471,109,81,99,66,84,32,5,0,Average,10,1,0.4251968503937008,0.41081081081081083,0.3836734693877551,0.3043478260869565,0.2782608695652174,0.13846153846153847,0.31157894736842107
619,Mienfoo,Fighting,None,350,45,85,50,55,50,65,5,0,Weak,5,0,0.1732283464566929,0.43243243243243246,0.1836734693877551,0.24456521739130435,0.13043478260869565,0.30769230769230765,0.18421052631578946
620,Mienshao,Fighting,None,510,65,125,60,95,60,105,5,0,Strong,5,0,0.25196850393700787,0.6486486486486487,0.22448979591836737,0.4619565217391304,0.17391304347826086,0.5128205128205128,0.3526315789473684
621,Druddigon,Dragon,None,485,77,120,90,60,90,48,5,0,Average,2,0,0.2992125984251969,0.6216216216216217,0.3469387755102041,0.2717391304347826,0.30434782608695654,0.22051282051282053,0.3263157894736842
622,Golett,Ground,Ghost,303,59,74,50,35,50,35,5,0,Weak,10,1,0.2283464566929134,0.372972972972973,0.1836734693877551,0.1358695652173913,0.13043478260869565,0.15384615384615385,0.13473684210526318
623,Golurk,Ground,Ghost,483,89,124,80,55,80,55,5,0,Average,10,1,0.3464566929133858,0.6432432432432433,0.30612244897959184,0.24456521739130435,0.2608695652173913,0.2564102564102564,0.3242105263157894
624,Pawniard,Dark,Steel,340,45,85,70,40,40,60,5,0,Weak,1,1,0.1732283464566929,0.43243243243243246,0.2653061224489796,0.16304347826086957,0.08695652173913043,0.28205128205128205,0.1736842105263158
625,Bisharp,Dark,Steel,490,65,125,100,60,70,70,5,0,Average,1,1,0.25196850393700787,0.6486486486486487,0.3877551020408163,0.2717391304347826,0.2173913043478261,0.3333333333333333,0.331578947368421
626,Bouffalant,Normal,None,490,95,110,95,40,95,55,5,0,Average,12,0,0.3700787401574803,0.5675675675675675,0.3673469387755102,0.16304347826086957,0.32608695652173914,0.2564102564102564,0.331578947368421
627,Rufflet,Normal,Flying,350,70,83,50,37,50,60,5,0,Weak,12,1,0.27165354330708663,0.42162162162162165,0.1836734693877551,0.14673913043478262,0.13043478260869565,0.28205128205128205,0.18421052631578946
628,Braviary,Normal,Flying,510,100,123,75,57,75,80,5,0,Strong,12,1,0.38976377952755903,0.637837837837838,0.2857142857142857,0.2554347826086956,0.2391304347826087,0.3846153846153846,0.3526315789473684
628,Braviary,Psychic,Flying,510,110,83,70,112,70,65,5,0,Strong,14,1,0.42913385826771655,0.42162162162162165,0.2653061224489796,0.5543478260869565,0.2173913043478261,0.30769230769230765,0.3526315789473684
629,Vullaby,Dark,Flying,370,70,55,75,45,65,60,5,0,Weak,1,1,0.27165354330708663,0.2702702702702703,0.2857142857142857,0.19021739130434784,0.19565217391304346,0.28205128205128205,0.20526315789473684
630,Mandibuzz,Dark,Flying,510,110,65,105,55,95,80,5,0,Strong,1,1,0.42913385826771655,0.32432432432432434,0.40816326530612246,0.24456521739130435,0.32608695652173914,0.3846153846153846,0.3526315789473684
631,Heatmor,Fire,None,484,85,97,66,105,66,65,5,0,Average,6,0,0.33070866141732286,0.49729729729729727,0.2489795918367347,0.5163043478260869,0.2,0.30769230769230765,0.3252631578947368
632,Durant,Bug,Steel,484,58,109,112,48,48,109,5,0,Average,0,1,0.22440944881889763,0.5621621621621622,0.43673469387755104,0.20652173913043478,0.12173913043478263,0.5333333333333333,0.3252631578947368
633,Deino,Dark,Dragon,300,52,65,50,45,50,38,5,0,Weak,1,1,0.20078740157480315,0.32432432432432434,0.1836734693877551,0.19021739130434784,0.13043478260869565,0.16923076923076924,0.13157894736842105
634,Zweilous,Dark,Dragon,420,72,85,70,65,70,58,5,0,Average,1,1,0.2795275590551181,0.43243243243243246,0.2653061224489796,0.29891304347826086,0.2173913043478261,0.2717948717948718,0.2578947368421053
635,Hydreigon,Dark,Dragon,600,92,105,90,125,90,98,5,0,Uber,1,1,0.3582677165354331,0.5405405405405406,0.3469387755102041,0.625,0.30434782608695654,0.4769230769230769,0.4473684210526315
636,Larvesta,Bug,Fire,360,55,85,55,50,55,60,5,0,Weak,0,1,0.2125984251968504,0.43243243243243246,0.20408163265306126,0.21739130434782608,0.15217391304347827,0.28205128205128205,0.19473684210526318
637,Volcarona,Bug,Fire,550,85,60,65,135,105,100,5,0,Strong,0,1,0.33070866141732286,0.2972972972972973,0.2448979591836735,0.6793478260869564,0.3695652173913044,0.4871794871794871,0.39473684210526316
638,Cobalion,Steel,Fighting,580,91,90,129,90,72,108,5,1,Strong,16,1,0.3543307086614173,0.4594594594594595,0.5061224489795919,0.43478260869565216,0.22608695652173916,0.5282051282051282,0.4263157894736842
639,Terrakion,Rock,Fighting,580,91,129,90,72,90,108,5,1,Strong,15,1,0.3543307086614173,0.6702702702702703,0.3469387755102041,0.3369565217391304,0.30434782608695654,0.5282051282051282,0.4263157894736842
640,Virizion,Grass,Fighting,580,91,90,72,90,129,108,5,1,Strong,9,1,0.3543307086614173,0.4594594594594595,0.27346938775510204,0.43478260869565216,0.47391304347826085,0.5282051282051282,0.4263157894736842
641,Tornadus,Flying,None,580,79,115,70,125,80,111,5,1,Strong,7,0,0.30708661417322836,0.5945945945945947,0.2653061224489796,0.625,0.2608695652173913,0.5435897435897435,0.4263157894736842
641,Tornadus,Flying,None,580,79,100,80,110,90,121,5,1,Strong,7,0,0.30708661417322836,0.5135135135135136,0.30612244897959184,0.5434782608695652,0.30434782608695654,0.5948717948717949,0.4263157894736842
642,Thundurus,Electric,Flying,580,79,115,70,125,80,111,5,1,Strong,3,1,0.30708661417322836,0.5945945945945947,0.2653061224489796,0.625,0.2608695652173913,0.5435897435897435,0.4263157894736842
642,Thundurus,Electric,Flying,580,79,105,70,145,80,101,5,1,Strong,3,1,0.30708661417322836,0.5405405405405406,0.2653061224489796,0.733695652173913,0.2608695652173913,0.49230769230769234,0.4263157894736842
643,Reshiram,Dragon,Fire,680,100,120,100,150,120,90,5,1,Uber,2,1,0.38976377952755903,0.6216216216216217,0.3877551020408163,0.7608695652173912,0.43478260869565216,0.4358974358974359,0.531578947368421
644,Zekrom,Dragon,Electric,680,100,150,120,120,100,90,5,1,Uber,2,1,0.38976377952755903,0.7837837837837838,0.46938775510204084,0.5978260869565217,0.34782608695652173,0.4358974358974359,0.531578947368421
645,Landorus,Ground,Flying,600,89,125,90,115,80,101,5,1,Uber,10,1,0.3464566929133858,0.6486486486486487,0.3469387755102041,0.5706521739130435,0.2608695652173913,0.49230769230769234,0.4473684210526315
645,Landorus,Ground,Flying,600,89,145,90,105,80,91,5,1,Uber,10,1,0.3464566929133858,0.7567567567567568,0.3469387755102041,0.5163043478260869,0.2608695652173913,0.441025641025641,0.4473684210526315
646,Kyurem,Dragon,Ice,660,125,130,90,130,90,95,5,1,Uber,2,1,0.4881889763779528,0.6756756756756757,0.3469387755102041,0.6521739130434783,0.30434782608695654,0.4615384615384615,0.5105263157894736
646,Kyurem,Dragon,Ice,700,125,120,90,170,100,95,5,1,Uber,2,1,0.4881889763779528,0.6216216216216217,0.3469387755102041,0.8695652173913043,0.34782608695652173,0.4615384615384615,0.5526315789473684
646,Kyurem,Dragon,Ice,700,125,170,100,120,90,95,5,1,Uber,2,1,0.4881889763779528,0.8918918918918919,0.3877551020408163,0.5978260869565217,0.30434782608695654,0.4615384615384615,0.5526315789473684
647,Keldeo,Water,Fighting,580,91,72,90,129,90,108,5,1,Strong,17,1,0.3543307086614173,0.3621621621621622,0.3469387755102041,0.6467391304347826,0.30434782608695654,0.5282051282051282,0.4263157894736842
648,Meloetta,Normal,Psychic,600,100,77,77,128,128,90,5,1,Uber,12,1,0.38976377952755903,0.3891891891891892,0.2938775510204082,0.6413043478260869,0.46956521739130436,0.4358974358974359,0.4473684210526315
648,Meloetta,Normal,Fighting,600,100,128,90,77,77,128,5,1,Uber,12,1,0.38976377952755903,0.664864864864865,0.3469387755102041,0.36413043478260865,0.24782608695652175,0.6307692307692307,0.4473684210526315
649,Genesect,Bug,Steel,600,71,120,95,120,95,99,5,1,Uber,0,1,0.2755905511811024,0.6216216216216217,0.3673469387755102,0.5978260869565217,0.32608695652173914,0.482051282051282,0.4473684210526315
650,Chespin,Grass,None,313,56,61,65,48,45,38,6,0,Weak,9,0,0.21653543307086615,0.3027027027027027,0.2448979591836735,0.20652173913043478,0.10869565217391305,0.16923076923076924,0.14526315789473684
651,Quilladin,Grass,None,405,61,78,95,56,58,57,6,0,Average,9,0,0.23622047244094488,0.3945945945945946,0.3673469387755102,0.25,0.16521739130434782,0.26666666666666666,0.24210526315789474
652,Chesnaught,Grass,Fighting,530,88,107,122,74,75,64,6,0,Strong,9,1,0.3425196850393701,0.5513513513513515,0.4775510204081633,0.34782608695652173,0.2391304347826087,0.30256410256410254,0.37368421052631573
653,Fennekin,Fire,None,307,40,45,40,62,60,60,6,0,Weak,6,0,0.15354330708661418,0.21621621621621623,0.14285714285714288,0.2826086956521739,0.17391304347826086,0.28205128205128205,0.13894736842105262
654,Braixen,Fire,None,409,59,59,58,90,70,73,6,0,Average,6,0,0.2283464566929134,0.2918918918918919,0.2163265306122449,0.43478260869565216,0.2173913043478261,0.3487179487179487,0.24631578947368424
655,Delphox,Fire,Psychic,534,75,69,72,114,100,104,6,0,Strong,6,1,0.29133858267716534,0.34594594594594597,0.27346938775510204,0.5652173913043478,0.34782608695652173,0.5076923076923077,0.3778947368421053
656,Froakie,Water,None,314,41,56,40,62,44,71,6,0,Weak,17,0,0.15748031496062992,0.2756756756756757,0.14285714285714288,0.2826086956521739,0.10434782608695653,0.3384615384615384,0.1463157894736842
657,Frogadier,Water,None,405,54,63,52,83,56,97,6,0,Average,17,0,0.20866141732283466,0.31351351351351353,0.19183673469387758,0.3967391304347826,0.1565217391304348,0.4717948717948718,0.24210526315789474
658,Greninja,Water,Dark,530,72,95,67,103,71,122,6,0,Strong,17,1,0.2795275590551181,0.48648648648648657,0.2530612244897959,0.5054347826086956,0.2217391304347826,0.6,0.37368421052631573
658,Greninja,Water,Dark,640,72,145,67,153,71,132,6,0,Uber,17,1,0.2795275590551181,0.7567567567567568,0.2530612244897959,0.7771739130434783,0.2217391304347826,0.6512820512820513,0.4894736842105263
659,Bunnelby,Normal,None,237,38,36,38,32,36,57,6,0,Very Weak,12,0,0.1456692913385827,0.16756756756756758,0.13469387755102044,0.11956521739130435,0.06956521739130436,0.26666666666666666,0.06526315789473686
660,Diggersby,Normal,Ground,423,85,56,77,50,77,78,6,0,Average,12,1,0.33070866141732286,0.2756756756756757,0.2938775510204082,0.21739130434782608,0.24782608695652175,0.37435897435897436,0.2610526315789473
661,Fletchling,Normal,Flying,278,45,50,43,40,38,62,6,0,Very Weak,12,1,0.1732283464566929,0.24324324324324326,0.15510204081632656,0.16304347826086957,0.07826086956521738,0.29230769230769227,0.10842105263157895
662,Fletchinder,Fire,Flying,382,62,73,55,56,52,84,6,0,Weak,6,1,0.24015748031496065,0.3675675675675676,0.20408163265306126,0.25,0.1391304347826087,0.40512820512820513,0.21789473684210528
663,Talonflame,Fire,Flying,499,78,81,71,74,69,126,6,0,Average,6,1,0.3031496062992126,0.41081081081081083,0.2693877551020408,0.34782608695652173,0.21304347826086956,0.6205128205128205,0.3410526315789474
664,Scatterbug,Bug,None,200,38,35,40,27,25,35,6,0,Very Weak,0,0,0.1456692913385827,0.16216216216216217,0.14285714285714288,0.09239130434782608,0.021739130434782608,0.15384615384615385,0.02631578947368421
665,Spewpa,Bug,None,213,45,22,60,27,30,29,6,0,Very Weak,0,0,0.1732283464566929,0.0918918918918919,0.22448979591836737,0.09239130434782608,0.043478260869565216,0.12307692307692308,0.04000000000000001
666,Vivillon,Bug,Flying,411,80,52,50,90,50,89,6,0,Average,0,1,0.3110236220472441,0.25405405405405407,0.1836734693877551,0.43478260869565216,0.13043478260869565,0.43076923076923074,0.24842105263157896
667,Litleo,Fire,Normal,369,62,50,58,73,54,72,6,0,Weak,6,1,0.24015748031496065,0.24324324324324326,0.2163265306122449,0.34239130434782605,0.14782608695652175,0.3435897435897436,0.20421052631578948
668,Pyroar,Fire,Normal,507,86,68,72,109,66,106,6,0,Strong,6,1,0.3346456692913386,0.34054054054054056,0.27346938775510204,0.5380434782608695,0.2,0.5179487179487179,0.34947368421052627
669,Flabébé,Fairy,None,303,44,38,39,61,79,42,6,0,Weak,4,0,0.16929133858267717,0.1783783783783784,0.13877551020408166,0.2771739130434782,0.2565217391304348,0.18974358974358976,0.13473684210526318
670,Floette,Fairy,None,371,54,45,47,75,98,52,6,0,Weak,4,0,0.20866141732283466,0.21621621621621623,0.17142857142857146,0.35326086956521735,0.3391304347826087,0.24102564102564103,0.2063157894736842
671,Florges,Fairy,None,552,78,65,68,112,154,75,6,0,Strong,4,0,0.3031496062992126,0.32432432432432434,0.2571428571428571,0.5543478260869565,0.5826086956521739,0.358974358974359,0.3968421052631579
672,Skiddo,Grass,None,350,66,65,48,62,57,52,6,0,Weak,9,0,0.2559055118110236,0.32432432432432434,0.17551020408163268,0.2826086956521739,0.16086956521739132,0.24102564102564103,0.18421052631578946
673,Gogoat,Grass,None,531,123,100,62,97,81,68,6,0,Strong,9,0,0.48031496062992124,0.5135135135135136,0.23265306122448984,0.47282608695652173,0.26521739130434785,0.32307692307692304,0.37473684210526315
674,Pancham,Fighting,None,348,67,82,62,46,48,43,6,0,Weak,5,0,0.25984251968503935,0.41621621621621624,0.23265306122448984,0.1956521739130435,0.12173913043478263,0.19487179487179487,0.18210526315789474
675,Pangoro,Fighting,Dark,495,95,124,78,69,71,58,6,0,Average,5,1,0.3700787401574803,0.6432432432432433,0.2979591836734694,0.32065217391304346,0.2217391304347826,0.2717948717948718,0.33684210526315783
676,Furfrou,Normal,None,472,75,80,60,65,90,102,6,0,Average,12,0,0.29133858267716534,0.40540540540540543,0.22448979591836737,0.29891304347826086,0.30434782608695654,0.49743589743589745,0.31263157894736837
677,Espurr,Psychic,None,355,62,48,54,63,60,68,6,0,Weak,14,0,0.24015748031496065,0.23243243243243245,0.20000000000000004,0.2880434782608695,0.17391304347826086,0.32307692307692304,0.18947368421052632
